0.000007,
0.000007,
0.292232,
0.173913,
0.060732,
0.005736,
0.001275,
0.639185,
0.176334,
0.037592,
0.006350,
0.003441,
0.017564,
0.024727,
0.015957,
0.003652,
0.569712,
0.029850,
0.033229,
0.023289,
0.000070,
0.088935,
0.133660,
0.032236,
0.007939,
0.437043,
0.107387,
0.000196,
0.017396,
0.008296,
0.064904,
0.190199,
0.026379,
0.021255,
0.032659,
0.107654,
0.084514,
0.018962,
0.009560,
0.002737,
0.001943,
0.000206,
0.000086,
