0.000019,
0.000013,
0.000008,
0.167005,
0.097803,
0.007058,
0.010879,
0.003153,
0.479903,
0.231134,
0.409453,
0.078585,
0.172745,
0.016674,
1.489305,
0.723971,
0.457482,
0.244281,
0.049816,
0.206926,
0.064167,
0.028250,
0.006251,
0.005911,
0.000895,
0.767810,
0.009574,
0.053622,
0.006027,
0.018230,
0.887003,
4.813020,
0.326137,
2.902121,
2.318137,
0.086362,
1.024534,
0.255662,
0.049316,
0.100836,
0.064456,
0.541924,
0.237259,
0.078874,
0.027393,
0.027968,
0.004082,
0.003688,
0.001212,
0.000031,
0.000354,
0.000059,
