0.000005,
0.000002,
0.000004,
0.000004,
0.000001,
0.000006,
0.000005,
0.047301,
0.274140,
1.274339,
1.398062,
1.348798,
1.097143,
0.870091,
0.433436,
0.054420,
0.464410,
0.530552,
0.368392,
0.157456,
0.067293,
0.546749,
0.205784,
2.055205,
1.119097,
1.369499,
0.912347,
1.406170,
1.031670,
0.935867,
1.010286,
0.618874,
0.565074,
0.377878,
0.295218,
0.273634,
0.114697,
0.061419,
0.036765,
0.056492,
0.017168,
0.002543,
0.020657,
0.004631,
0.007912,
0.002582,
0.006364,
0.000568,
0.000214,
0.163932,
0.147035,
0.027596,
0.099387,
0.046318,
0.022499,
0.009636,
0.012523,
0.010170,
0.000358,
0.010499,
0.006910,
0.003419,
0.000025,
0.359540,
0.052420,
0.111790,
0.132669,
0.051510,
0.030935,
0.027904,
0.019336,
0.009526,
0.009755,
0.001785,
0.000376,
0.003551,
0.077643,
0.083011,
0.004032,
0.047294,
0.019640,
0.001935,
0.011763,
0.014288,
0.010282,
0.002740,
0.009403,
0.008327,
0.001746,
0.001770,
1.377892,
0.088469,
0.182915,
0.112372,
0.059318,
0.024759,
0.000976,
0.000453,
0.007340,
0.015686,
0.001875,
0.007505,
0.007727,
0.002390,
0.042124,
0.284590,
0.581626,
0.078798,
0.043468,
0.260743,
0.092697,
0.070910,
0.017469,
0.048444,
0.025963,
0.036249,
0.010074,
0.007710,
0.000955,
0.004140,
0.003377,
0.001884,
0.000732,
0.000167,
0.000523,
0.001156,
0.000211,
0.000132,
0.000344,
0.000209,
