0.000533,
0.000386,
0.068843,
0.131622,
0.239220,
0.189729,
0.248965,
0.126575,
0.166542,
0.155934,
0.098426,
0.066640,
0.016157,
0.041567,
0.103378,
0.197162,
0.007670,
0.052042,
0.030287,
0.050125,
0.008686,
0.154431,
0.206960,
0.215442,
0.312396,
0.222151,
0.162625,
0.213124,
0.165889,
0.098320,
0.318522,
0.145454,
0.190905,
0.322814,
0.133354,
0.170970,
0.231125,
0.065686,
0.158322,
0.142465,
0.007684,
0.081361,
0.035785,
0.020148,
0.058598,
0.021591,
0.040491,
0.033252,
0.108048,
0.072141,
0.016949,
0.135435,
0.085183,
0.056149,
0.140178,
0.091245,
0.054716,
0.133941,
0.078881,
0.050373,
0.102711,
0.050205,
0.046025,
0.055040,
0.025126,
0.037759,
0.024265,
0.009063,
0.039856,
0.008330,
0.002839,
0.039502,
0.011035,
0.004733,
0.045895,
0.013741,
0.013680,
0.035868,
0.024799,
0.021189,
0.035015,
0.022152,
0.036145,
0.036648,
0.027575,
0.039021,
0.025303,
0.020936,
0.039272,
0.009175,
0.026634,
0.030320,
0.011372,
0.018399,
0.026870,
0.013568,
0.014850,
0.025098,
0.002311,
0.018128,
0.011220,
0.000490,
0.002972,
0.000178,
0.002894,
0.000323,
0.012357,
0.014243,
0.014658,
0.025590,
0.030574,
0.040571,
0.057379,
0.037172,
0.023831,
0.501091,
0.723979,
0.038591,
0.442751,
0.507880,
0.044632,
0.249262,
0.202627,
0.344994,
0.168512,
0.078603,
0.007824,
0.414899,
0.579826,
0.734677,
0.062097,
0.571292,
0.228610,
0.481950,
0.094304,
0.045174,
0.252854,
0.515978,
0.353263,
0.371470,
0.349269,
0.059647,
0.438218,
0.168251,
0.023226,
0.017894,
0.389189,
0.299483,
0.313267,
0.105905,
0.309340,
0.064727,
0.278953,
0.127442,
0.593746,
0.161710,
0.443489,
0.130355,
0.045259,
0.006770,
0.184085,
0.143245,
0.158713,
0.015504,
0.079537,
0.199562,
0.311286,
0.023856,
0.148652,
0.089790,
0.064626,
0.064470,
0.378312,
0.098871,
0.337455,
0.107750,
0.037901,
0.085218,
0.013877,
0.175589,
0.166189,
0.035943,
0.065529,
0.356547,
0.366034,
0.066060,
0.168244,
0.037282,
0.048903,
0.131515,
0.027926,
0.163110,
0.086035,
0.022863,
0.109999,
0.213901,
0.020092,
0.014366,
0.016071,
0.007932,
0.138662,
0.160213,
0.003368,
0.027404,
0.122265,
0.013252,
0.102243,
0.139806,
0.046672,
0.019360,
0.062100,
0.023454,
0.027330,
0.003660,
0.047371,
0.167665,
0.128771,
0.031954,
0.155595,
0.020300,
0.127704,
0.062555,
0.113352,
0.019988,
0.070448,
0.006178,
0.068289,
0.047142,
0.047837,
0.049923,
0.039677,
0.077436,
0.060533,
0.147857,
0.056593,
0.032107,
0.015287,
0.005208,
0.080495,
0.125910,
0.075126,
0.022995,
0.043947,
0.039552,
0.026544,
0.026831,
0.004259,
0.031491,
0.009209,
0.079331,
0.168898,
0.079875,
0.000463,
0.028536,
0.059555,
0.033780,
0.049102,
0.000239,
0.012002,
0.038247,
0.044777,
0.200709,
0.027899,
0.138107,
0.025692,
0.090131,
0.189242,
0.064165,
0.161889,
0.010754,
0.204564,
0.350586,
0.069585,
0.130986,
0.240506,
0.005409,
0.200999,
0.035021,
0.058552,
0.191199,
0.193512,
0.332396,
0.184498,
0.020888,
0.190514,
0.099687,
0.014508,
0.029297,
0.109383,
0.024147,
0.167829,
0.251961,
0.158883,
0.138513,
0.381015,
0.018235,
0.253147,
0.174033,
0.153596,
0.235393,
0.205041,
0.015289,
0.198713,
0.070826,
0.119320,
0.014690,
0.072410,
0.000054,
0.082964,
0.111254,
0.106271,
0.219223,
0.040394,
0.030364,
0.073803,
0.076727,
0.037229,
0.096479,
0.041518,
0.143490,
0.001567,
0.060113,
0.060325,
0.006725,
0.084536,
0.006114,
0.007299,
0.073372,
0.032394,
0.005956,
0.011293,
0.021377,
0.032122,
0.034213,
0.014292,
0.028937,
0.022856,
0.000461,
0.022202,
0.010686,
0.014858,
0.026426,
0.001167,
0.011287,
0.011333,
0.022111,
0.017913,
0.018237,
0.004798,
0.004238,
0.008662,
0.000133,
0.012486,
0.005225,
0.009769,
0.021994,
0.013710,
0.015539,
0.006557,
0.004967,
0.005428,
0.004575,
0.003183,
0.007372,
0.021210,
0.015342,
0.019758,
0.000107,
0.009822,
0.010883,
0.002788,
0.009771,
0.017225,
0.009873,
0.019933,
0.010625,
0.015873,
0.002307,
0.000947,
0.008316,
0.013836,
0.019919,
0.217244,
0.316012,
0.483092,
0.077731,
0.139782,
0.558539,
0.055489,
0.010070,
0.094252,
0.122509,
0.059764,
0.077668,
0.679387,
0.252780,
0.412668,
0.058854,
0.164552,
0.259009,
0.233769,
0.268964,
0.293812,
0.158175,
0.294638,
0.145686,
0.381544,
0.528191,
0.613454,
0.701323,
0.145669,
0.158105,
0.311120,
0.066928,
0.190548,
0.159689,
0.005226,
0.330370,
0.035667,
0.160226,
0.272398,
0.200684,
0.450575,
0.276141,
0.112061,
0.180171,
0.441646,
0.176525,
0.111519,
0.359648,
0.043620,
0.088887,
0.483482,
0.096596,
0.063919,
0.273337,
0.460454,
0.202575,
0.015186,
0.461903,
0.133665,
0.179270,
0.441008,
0.125804,
0.282882,
0.187835,
0.087313,
0.354623,
0.164157,
0.249217,
0.101613,
0.397910,
0.222299,
0.040367,
0.372577,
0.167848,
0.029323,
0.290625,
0.046209,
0.013524,
0.140990,
0.319876,
0.091580,
0.060656,
0.434636,
0.016595,
0.228738,
0.323505,
0.033172,
0.203266,
0.071558,
0.174286,
0.025327,
0.227335,
0.302012,
0.029449,
0.221349,
0.280658,
0.047035,
0.329032,
0.093296,
0.162867,
0.635361,
0.064323,
0.050527,
0.235431,
0.012834,
0.203341,
0.140730,
0.104554,
0.003569,
0.141642,
0.222469,
0.091985,
0.167343,
0.076012,
0.187276,
0.063271,
0.055387,
0.099764,
0.020071,
0.029784,
0.080920,
0.227566,
0.005813,
0.055228,
0.305613,
0.113177,
0.196797,
0.393179,
0.150860,
0.320176,
0.234146,
0.182414,
0.248880,
0.115370,
0.070196,
0.187577,
0.122046,
0.122466,
0.117202,
0.304824,
0.339411,
0.118550,
0.504937,
0.284911,
0.056257,
0.061919,
0.000851,
0.209090,
0.058162,
0.047680,
0.014771,
0.390919,
0.095576,
0.079651,
0.114871,
0.096000,
0.007710,
0.266540,
0.004857,
0.361167,
0.035122,
0.254951,
0.010088,
0.029999,
0.032012,
0.276313,
0.179148,
0.105710,
0.118140,
0.149040,
0.014471,
0.057271,
0.092508,
0.080158,
0.052910,
0.268102,
0.368582,
0.162688,
0.311057,
0.225775,
0.045188,
0.218186,
0.218903,
0.194008,
0.121507,
0.173600,
0.170284,
0.269121,
0.150669,
0.352985,
0.215135,
0.289415,
0.341057,
0.000923,
0.109827,
0.142849,
0.046546,
0.195031,
0.000691,
0.000041,
0.066856,
0.006589,
0.067251,
0.068699,
0.247515,
0.159463,
0.018493,
0.219563,
0.042439,
0.028340,
0.169794,
0.055333,
0.004129,
0.090176,
0.010933,
0.013785,
0.021384,
0.024344,
0.022492,
0.039509,
0.071149,
0.033992,
0.011660,
0.090145,
0.010436,
0.017212,
0.088217,
0.027424,
0.036262,
0.069513,
0.055517,
0.038117,
0.062107,
0.073319,
0.044685,
0.026176,
0.067330,
0.044885,
0.012354,
0.035550,
0.021380,
0.033812,
0.014191,
0.026785,
0.028990,
0.016827,
0.012052,
0.024465,
0.038547,
0.003313,
0.005147,
0.031055,
0.012675,
0.020135,
0.016138,
0.022140,
0.017381,
0.002859,
0.024993,
0.016191,
0.022361,
0.028568,
0.010040,
0.026125,
0.019864,
0.025594,
