0.000091,
0.048870,
0.068233,
0.039747,
0.028491,
0.026781,
0.004508,
0.032623,
0.066551,
0.047644,
0.007091,
0.008096,
0.051594,
0.021242,
0.056064,
0.018192,
0.035832,
0.013626,
0.056208,
0.018238,
0.044466,
0.001115,
0.042779,
0.013842,
0.028521,
0.011457,
0.039427,
0.001609,
0.038237,
0.010651,
0.028258,
0.010723,
0.024301,
0.005880,
0.022648,
0.011508,
0.016524,
0.007548,
0.022492,
0.006825,
0.013448,
0.011271,
0.016342,
0.003228,
0.015415,
0.004132,
0.008998,
0.009207,
0.011539,
0.000993,
0.004824,
0.002830,
0.006030,
0.002421,
0.008825,
0.003122,
0.003625,
0.002329,
0.004272,
0.000175,
0.005560,
0.004619,
0.000407,
0.000960,
0.003831,
0.001394,
0.001710,
0.004191,
0.001243,
0.000902,
0.002219,
0.007928,
0.125549,
0.438121,
0.294211,
0.209235,
0.369902,
0.359533,
0.427472,
0.049581,
0.844721,
0.912303,
1.091759,
1.909197,
0.407987,
0.662416,
0.976259,
0.056033,
0.880189,
0.676915,
1.177073,
1.056007,
0.021349,
0.259535,
0.228649,
0.342432,
0.462536,
0.479861,
0.032374,
0.351726,
0.548316,
0.462752,
0.096506,
0.691341,
0.233981,
0.385629,
0.354149,
0.518017,
0.782966,
1.086064,
0.217840,
0.918536,
0.110626,
0.243371,
0.626010,
0.483008,
0.440412,
0.567611,
0.141566,
0.072507,
0.113697,
0.187143,
0.133386,
0.155516,
0.040560,
0.165981,
0.253853,
0.252939,
0.077416,
0.119177,
0.220921,
0.121382,
0.021146,
0.103091,
0.000705,
0.335359,
0.261349,
0.178310,
0.141162,
0.114233,
0.096976,
0.323155,
0.093896,
0.365268,
0.213258,
0.093638,
0.065976,
0.116499,
0.098785,
0.296224,
0.075765,
0.111198,
0.133329,
0.093666,
0.103862,
0.091231,
0.042378,
0.145039,
0.080223,
0.051407,
0.088305,
0.027454,
0.104796,
0.093059,
0.130425,
0.002851,
0.000351,
0.022169,
0.107114,
0.019418,
0.040837,
0.029513,
0.104565,
1.372329,
1.122126,
0.794553,
0.131989,
0.250777,
0.702745,
0.625695,
0.309305,
0.037167,
0.108236,
0.368013,
0.616282,
0.531869,
0.327263,
0.007758,
0.325137,
0.341082,
0.751167,
0.687675,
0.456807,
0.201760,
0.018699,
0.026244,
0.045292,
0.120749,
0.158556,
0.018568,
0.022097,
0.011996,
0.089398,
0.094155,
0.016904,
0.006057,
0.011683,
0.030576,
0.052705,
0.055403,
0.079334,
0.062740,
0.060799,
0.073353,
0.039525,
0.034505,
0.010562,
0.019925,
0.043876,
0.066920,
0.078593,
0.084929,
0.085642,
0.076793,
0.073968,
0.064336,
0.051182,
0.031025,
0.011256,
0.016854,
0.038805,
0.065460,
0.081076,
0.088847,
0.104009,
0.100756,
0.095490,
0.088413,
0.068122,
0.046231,
0.019957,
0.006827,
0.044934,
1.211083,
0.956176,
0.874264,
0.770026,
0.231523,
0.188350,
0.465755,
0.494271,
0.498332,
0.873784,
0.848297,
0.069456,
0.163537,
0.063203,
0.808588,
1.087664,
0.774075,
0.159508,
0.072134,
0.717663,
1.376482,
0.885935,
0.209025,
0.845504,
1.011044,
1.590420,
0.705303,
0.402690,
0.719874,
0.944632,
0.781268,
0.515923,
0.234202,
0.722512,
0.816531,
0.533843,
0.316595,
0.296363,
0.836678,
0.678028,
0.307802,
0.146126,
0.467277,
0.594334,
0.475710,
0.111667,
0.234338,
0.413478,
0.232461,
0.319475,
0.021352,
0.144472,
0.326582,
0.320800,
0.133401,
0.057274,
0.213939,
0.369572,
0.281651,
0.052014,
0.027588,
0.143201,
0.309324,
0.050831,
0.045744,
0.055174,
0.004275,
0.193081,
0.167988,
0.094400,
0.114088,
0.049603,
0.033224,
0.228471,
0.075458,
0.030046,
0.130020,
0.037145,
0.004496,
0.003455,
0.036250,
0.150684,
0.014045,
0.049555,
0.058268,
0.012359,
0.052304,
0.065605,
0.527243,
0.641214,
1.118031,
1.218809,
0.477882,
0.098494,
0.567143,
0.957335,
1.049271,
1.085249,
0.591222,
0.508504,
0.042953,
0.234523,
0.637889,
0.470594,
0.363295,
0.364981,
0.243181,
0.100022,
0.393202,
0.489955,
0.399961,
0.589347,
0.103904,
0.106191,
0.008123,
0.210978,
0.388917,
0.298096,
0.191293,
0.144308,
0.028609,
0.011751,
0.003740,
0.103619,
0.135481,
0.054291,
0.019794,
0.000751,
0.021613,
0.228508,
0.004089,
0.081708,
0.074207,
0.045919,
0.064824,
0.071565,
0.056055,
0.002291,
0.002444,
0.009847,
0.012889,
0.040871,
0.003048,
0.010286,
0.007448,
0.015237,
0.002806,
0.005410,
0.001454,
0.010073,
0.007575,
0.008263,
0.001398,
0.006820,
0.002873,
0.003271,
0.000902,
0.001874,
0.000053,
0.002542,
0.005581,
0.000537,
0.005312,
0.003671,
0.002599,
0.000541,
0.001517,
0.002642,
0.003928,
0.000599,
0.000376,
0.000349,
0.003687,
0.000759,
0.000245,
0.001244,
0.002014,
0.041882,
0.377111,
0.343706,
0.186436,
0.120786,
0.122362,
0.267617,
0.481704,
0.516853,
0.699921,
0.181156,
0.764216,
0.152733,
0.555733,
0.059895,
0.098040,
0.182638,
0.477483,
0.022981,
0.604480,
0.235931,
0.714776,
