0.061935,
0.079232,
0.046342,
0.050395,
0.040003,
0.030912,
0.050240,
0.009880,
0.085982,
0.009492,
0.012271,
0.001136,
0.016075,
0.023886,
0.004597,
0.012156,
0.000145,
0.001717,
0.003576,
0.005210,
0.004376,
0.003977,
0.006399,
0.003913,
0.001006,
0.003615,
0.003966,
0.001074,
0.000089,
1.036377,
1.362467,
0.498165,
0.929998,
2.044084,
0.173263,
0.973677,
0.745648,
0.404548,
1.125458,
1.012803,
0.005952,
0.880146,
0.985673,
0.250751,
0.530179,
0.823538,
0.694828,
0.106921,
0.584267,
0.659518,
0.417374,
0.069467,
0.420353,
0.268212,
0.043422,
0.196206,
0.294751,
0.062704,
0.133737,
0.295167,
0.178450,
0.018757,
0.201024,
0.239362,
0.118987,
0.120768,
0.264973,
0.173990,
0.086341,
0.051128,
0.272983,
0.131486,
0.029755,
0.186979,
0.012136,
0.417667,
0.007289,
0.021860,
0.100912,
0.047230,
0.002595,
0.093426,
0.022899,
0.017764,
0.013258,
0.007210,
0.005598,
0.001834,
0.005520,
0.001813,
0.000757,
0.002341,
0.000114,
0.001052,
0.000426,
0.003184,
0.001739,
0.001816,
0.000999,
0.702712,
0.557297,
0.288700,
1.745675,
0.423604,
0.655204,
0.510565,
0.593469,
1.239818,
0.689760,
0.153949,
0.598852,
0.063805,
0.335799,
0.404106,
0.234047,
0.406704,
0.719415,
0.279061,
0.112601,
0.230343,
0.216341,
0.097209,
0.097794,
0.386267,
0.190827,
0.144242,
0.044887,
0.217144,
0.146993,
0.189247,
0.031781,
0.287786,
0.073200,
0.049059,
0.193310,
0.313816,
0.141695,
0.108071,
0.024962,
0.081758,
0.020867,
0.433802,
0.058624,
0.192290,
0.054440,
0.044385,
0.016534,
0.235998,
0.123385,
0.017206,
0.065939,
0.053997,
0.017534,
0.045504,
0.007127,
0.027624,
0.003045,
0.000712,
0.014763,
0.000175,
0.000103,
0.002033,
0.003826,
0.005977,
0.000447,
0.000103,
0.001812,
0.002022,
0.003451,
0.003612,
0.000106,
0.119445,
0.463609,
0.252923,
0.821988,
0.183551,
1.723024,
1.212220,
0.304917,
1.335909,
0.830547,
0.116365,
0.786526,
0.678813,
0.036770,
0.189492,
0.433703,
0.238300,
0.019869,
0.267722,
0.379999,
0.133357,
0.308294,
0.298568,
0.262051,
0.039924,
0.116889,
0.221233,
0.157373,
0.029587,
0.050304,
0.082499,
0.088725,
0.019177,
0.013064,
0.231943,
0.051280,
0.003631,
0.157333,
0.521882,
0.258848,
0.447487,
0.084734,
0.258845,
0.114312,
0.068215,
0.153805,
0.140789,
0.113709,
0.085916,
0.029174,
0.015835,
0.001890,
0.014347,
0.036972,
0.001085,
0.004500,
0.002931,
0.003387,
0.000338,
0.001796,
0.000816,
0.001375,
0.000081,
0.000775,
0.001532,
0.002655,
0.585975,
0.650928,
0.243102,
0.744086,
0.315634,
0.618136,
0.229754,
1.029568,
1.135625,
0.324838,
0.559829,
0.402658,
0.422258,
0.258307,
0.107135,
0.979839,
0.466499,
0.100069,
0.390862,
0.251760,
0.097578,
1.008635,
1.597080,
0.007770,
1.841460,
1.184098,
0.519117,
1.869424,
1.659536,
0.162747,
0.849951,
0.783839,
0.247610,
0.275765,
0.472413,
0.065108,
0.098939,
0.249735,
1.550759,
1.787939,
0.675356,
1.166016,
2.913853,
0.385114,
1.914820,
2.788736,
0.708382,
1.890176,
2.740834,
1.082900,
0.892091,
1.980737,
1.578206,
0.043922,
1.359565,
1.667079,
0.774145,
0.680617,
