0.000002,
0.000003,
0.000011,
0.000008,
0.000001,
0.000006,
0.000009,
0.000001,
0.000009,
0.000008,
0.000010,
0.000009,
0.142157,
0.021367,
0.163751,
0.168992,
0.078853,
0.143376,
0.091009,
0.032968,
0.117219,
0.083372,
0.033967,
0.086519,
0.072884,
0.007337,
0.078993,
0.062283,
0.007886,
0.052212,
0.027293,
0.005173,
0.012298,
0.007495,
0.011437,
0.188836,
1.384637,
0.703142,
0.479315,
0.842269,
0.245773,
0.570975,
0.521917,
0.135789,
0.479367,
0.083492,
0.351518,
0.305084,
0.149060,
0.353416,
0.081916,
0.271406,
0.148776,
0.064773,
0.107284,
0.016475,
0.068397,
0.299768,
0.148506,
0.037047,
0.370152,
0.096220,
0.299993,
0.013259,
0.208228,
0.073187,
0.155350,
0.037274,
0.060212,
0.047868,
0.084092,
0.023567,
0.102816,
0.090902,
0.050951,
0.085758,
0.002390,
0.042690,
0.008877,
0.223619,
0.065603,
0.013965,
0.036410,
0.038925,
0.011248,
0.014993,
0.004183,
0.015101,
0.003581,
0.002036,
0.014674,
0.000744,
0.004569,
0.003650,
0.007905,
0.002023,
0.001643,
0.000153,
0.000003,
0.001044,
0.000945,
0.241913,
0.230343,
0.169927,
0.019569,
0.026839,
0.033877,
0.049419,
0.078566,
0.040383,
0.063297,
0.013209,
0.006801,
0.014568,
0.010997,
0.009629,
0.008427,
0.006451,
0.005250,
0.002207,
0.001931,
0.005125,
0.000965,
0.208785,
2.477066,
0.954290,
0.973280,
0.165271,
2.252493,
0.919359,
1.028047,
0.722889,
0.492869,
0.909977,
1.266298,
1.684053,
0.699854,
0.769574,
0.105347,
0.642378,
0.230923,
0.652904,
0.138843,
0.079986,
0.025725,
0.126465,
0.242214,
0.106164,
0.029795,
0.034502,
0.071524,
0.086042,
0.045811,
0.045323,
0.052046,
0.013954,
0.023673,
0.009968,
0.031635,
0.020317,
0.016318,
0.021409,
0.003281,
0.000084,
0.003603,
0.000011,
0.000952,
0.335424,
0.062815,
0.078296,
0.018111,
0.017002,
0.005963,
0.028088,
0.010061,
0.024196,
0.013199,
0.025104,
0.001765,
0.010336,
0.006201,
0.002591,
0.003174,
0.006311,
0.005263,
0.000152,
0.001026,
0.000534,
0.001164,
0.001606,
0.000301,
0.000314,
0.001053,
0.000225,
0.000215,
0.000113,
0.000263,
0.000206,
0.000077,
0.000106,
0.000115,
0.000098,
0.000036,
0.000059,
0.000043,
0.000039,
0.000005,
0.000008,
0.000002,
