13900.000000,
11707.000000,
3379937536.000000,
74444864.000000,
35455444.000000,
109770528.000000,
7606750208.000000,
1429026560.000000,
4000784640.000000,
530841216.000000,
162954528.000000,
1988813440.000000,
2474664960.000000,
415435008.000000,
11715759.000000,
114279280.000000,
141925696.000000,
122266208.000000,
48903808.000000,
1341663232.000000,
16575932.000000,
168904768.000000,
31185980.000000,
2390359808.000000,
62926908.000000,
162282432.000000,
14767540.000000,
15151362048.000000,
2979857408.000000,
807910912.000000,
615869888.000000,
3504302336.000000,
831598336.000000,
268145552.000000,
9730585.000000,
15514429.000000,
4557406.000000,
1768449.000000,
24095.000000,
